family,k_est,k_true,trial,data_seed,rmse_Z,rmse_F,rmse_sigma,rmse_Y,rmse_X,w0_err,w_err,Q_strict,Q_final,nan_occurred,BIC,elapsed_s
poisson,4,3,0,9100,0.5845978182463302,0.27120845804261967,0.014156383440642349,0.5714186610041406,0.3132792074897569,0.054997946378194225,0.11542556145357585,-16322.084190573185,-3246.9479736483627,False,32989.90221643901,13.122573852539062
poisson,4,3,1,9123,0.2688100422624859,0.08629424719738359,0.017609306215992507,0.6313807079105741,0.30604581580592866,0.017251803344614014,0.10410409946535748,-16235.94611951037,-3411.9802730204196,False,32817.62607431338,12.977540016174316
poisson,4,3,2,9146,0.45592169965723506,0.3244941759818035,0.014489359208799889,0.6169128069978734,0.3037340407622066,0.030547396302944636,0.11460571044113815,-16189.97751268786,-2610.5080016834518,False,32725.68886066836,12.953298091888428
poisson,4,3,3,9169,0.45440629881967626,0.19027120241269213,0.021935445134947315,0.5831186732161467,0.2930627256855601,0.012327082265878217,0.10814371500089448,-16098.973319612305,-4067.035878890606,False,32543.680474517252,13.363329410552979
poisson,4,3,4,9192,0.5176505272479395,0.23027848358508074,0.019794848496807977,0.8427578720914838,0.2982711121416755,0.030006189030533665,0.11465660560887658,-16119.107036811525,-1803.7879825126606,False,32583.947908915692,12.735601663589478
poisson,4,3,5,9215,0.5510305822324623,0.23508474835201779,0.01851558375209667,0.6158848885510047,0.3038760794592295,0.030666338984621993,0.11402994658858118,-16229.170890882888,-3403.3407125524272,False,32804.07561705841,12.636856079101562
poisson,4,3,6,9238,0.4212122492581058,0.17788523008991128,0.020382889537358166,0.6805675293456376,0.2961121500475335,0.03204376620668448,0.11322420343794326,-16213.887216251815,-1292.980151453437,False,32773.50826779627,12.446395874023438
poisson,4,3,7,9261,0.22923419388356475,0.08234678368788784,0.020473250842517825,0.64538302297443,0.30982547385380654,0.027997125608209283,0.11972753661042002,-16163.793806549806,-3422.1352221461266,False,32673.321448392253,12.53523874282837
poisson,4,3,8,9284,0.4402731372201056,0.3110486809541439,0.01321139726346842,0.6540178943374277,0.3132273738575985,0.022559917913192194,0.1262070584139034,-16307.466100916045,-2059.807348777971,False,32960.66603712473,12.705664157867432
poisson,4,3,9,9307,0.29259969167827954,0.34093453524384254,0.017906990215741093,0.9984837241045716,0.3022520338468242,0.14629602365060357,0.19087573072687775,-16678.427029470316,9908.550717045584,False,33702.58789423327,12.850013256072998
poisson,5,3,0,9100,0.5440262272313641,0.2809636900667482,0.014486462205876082,0.6863618915751496,0.30195919660078513,0.050064521465744784,0.17195389519365345,-16529.2161847696,-3454.079967844778,False,33459.283193066905,13.728322982788086
poisson,5,3,1,9123,0.518886855779812,0.22136737690050473,0.020928239271037968,0.6902272601494527,0.30276859555668395,0.027014767836673562,0.16772387970198183,-16443.55362677283,-3619.5877802828786,False,33287.95807707336,13.573035478591919
poisson,5,3,2,9146,0.631558926501267,0.29822045757806936,0.018090029943689794,0.5758543153210254,0.2983390818182087,0.028248673585350274,0.1680624202259881,-16371.026203779727,-2791.556692775321,False,33142.903231087155,13.572651624679565
poisson,5,3,3,9169,0.6643885577154133,0.307916802245427,0.021262410756400084,0.6580029232559874,0.2893423441050301,0.018131889312742695,0.16855784662619538,-16289.533517395159,-4257.596076673459,False,32979.91785831802,14.10007643699646
poisson,5,3,4,9192,0.7538490223666501,0.35365435358353514,0.025089995117974797,0.7356343977685148,0.29032641840561196,0.03408252368629843,0.17914826076670287,-16296.507042468784,-1981.1879881699192,False,32993.86490846527,13.87778353691101
poisson,5,3,5,9215,0.6235233731931773,0.2825757436121214,0.01839608472101376,0.6443814628085296,0.2967512947634308,0.03750028905385034,0.16826748011599957,-16415.299267271505,-3589.469088941044,False,33231.449358070706,14.014588117599487
poisson,5,3,6,9238,0.5055756551357975,0.37207705904693994,0.020172655952337384,0.8153191759811108,0.2956213934813906,0.028674127091471175,0.17400839515233552,-16399.038310019976,-1478.1312452215982,False,33198.92744356765,13.551682949066162
poisson,5,3,7,9261,0.6602334559917956,0.3086592412933537,0.018380411509382962,0.667055475022687,0.302586458911071,0.016495702558520703,0.1678535011436808,-16331.961321916258,-3590.3027375125807,False,33064.77346736022,14.176192998886108
poisson,5,3,8,9284,0.575608527404668,0.27831118918210845,0.012698943873100305,0.7044397733593587,0.30640693065866487,0.014756166543194501,0.16911144477324108,-16474.401800154374,-2226.7430480162993,False,33349.654423836444,13.626059770584106
poisson,5,3,9,9307,0.6761125179754468,0.2787498764748709,0.02116012284238224,0.8546261886390468,0.2903882898960096,0.11819984786133199,0.1902442949443881,-16496.83950014953,10090.138246366369,False,33394.52982382676,13.880029201507568
poisson,6,3,0,9100,0.6828970089530193,0.34924177396114614,0.018871571143865312,0.6923328167784747,0.2967103796891926,0.054884274887039404,0.21384109070648916,-16646.101235863003,-3570.965018938182,False,33743.15964819467,14.043717861175537
poisson,6,3,1,9123,0.4614153803522548,0.234272649870093,0.01823721863221887,0.7491518486862939,0.29810779956616934,0.032865720826370605,0.21152224057376018,-16632.942834691115,-3808.976988201165,False,33716.84284585089,14.086435556411743
poisson,6,3,2,9146,0.49892360294172056,0.3251603090125173,0.02100641875910197,0.5988816609286649,0.2887596707542919,0.03163203383585755,0.21033112480677463,-16541.579833871798,-2962.11032286739,False,33534.11684421226,14.338334083557129
poisson,6,3,3,9169,0.655612940106588,0.32238269573796774,0.024116412241623978,0.6804052293676638,0.282906159718351,0.03787547723645373,0.21738712143528993,-16486.301763854754,-4454.364323133052,False,33423.56070417817,14.267529249191284
poisson,6,3,4,9192,0.6583646617411538,0.31760684901893216,0.02380622641606193,0.8202346589452112,0.2882789874651304,0.03317875928215801,0.21964832164376463,-16513.181571416644,-2197.8625171177773,False,33477.32031930195,14.656895637512207
poisson,6,3,5,9215,0.6841630431232582,0.3116055406380221,0.018964415684494043,0.6930069528368042,0.2945789387910135,0.02620827219221459,0.20963781138107063,-16617.3771257197,-3791.5469473892417,False,33685.71142790806,14.68328332901001
poisson,6,3,6,9238,0.6436623307137397,0.3150137294862848,0.020844495984554148,0.8247825068394147,0.2927492142844105,0.021696687452235932,0.2035778027165553,-16592.029068248128,-1671.1220034497524,False,33635.01531296492,15.117077589035034
poisson,6,3,7,9261,0.6623027644825851,0.2927516853997407,0.025109798514218063,0.749588588921142,0.29755745219843244,0.023648924501632952,0.215547991280572,-16521.52110483175,-3779.8625204280715,False,33493.99938613216,14.285775661468506
poisson,6,3,8,9284,0.576688681035963,0.2395703066469276,0.015327008422776607,0.6588513186262445,0.30003565606467464,0.024172983724617476,0.20896921410246222,-16642.919504920803,-2395.260752782729,False,33736.79618631027,14.462758541107178
poisson,6,3,9,9307,0.713379064541931,0.3634277590260163,0.023393578247153216,1.1961227990230385,0.28818783973879114,0.10352120002685097,0.22504849144645872,-16659.661287788407,9927.316458727491,False,33770.27975204548,15.110883951187134
gaussian,1,3,0,9100,0.8440283468708084,0.4338636192354345,0.6640382080417468,0.688082752021942,0.8293400107333396,0.007399032310370008,0.016091235390040648,-4334.189597790042,-4334.189597790042,False,8818.698254402972,9.767621040344238
gaussian,1,3,1,9123,0.5012713533703621,0.22011614499920648,0.48454242055725444,0.6925375554352852,0.7198580264560045,0.008926544914977486,0.015774632566676328,-4055.3177727470984,-4055.3177727470984,False,8260.954604317085,9.880759000778198
gaussian,1,3,2,9146,0.6559274855300878,0.3484793713949338,0.6235816426984561,0.6793012652445806,0.8071985029159117,0.00624212865666964,0.025358595405979956,-4181.272622144498,-4181.272622144498,False,8512.864303111885,9.678483247756958
gaussian,1,3,3,9169,0.7708270980188107,0.44163878946980956,0.5004847396828392,0.6401698334363496,0.7233528175086309,0.005704987814402015,0.089392006217754,-3211.3691841671343,-3211.3691841671343,False,6573.057427157157,9.684916257858276
gaussian,1,3,4,9192,0.8980388818579452,0.47046949535280075,0.6591287248894779,0.6664101370772593,0.8279110383103949,0.005094006055589773,0.04425617647359703,-3926.4761251452046,-3926.4761251452046,False,8003.271309113297,9.897082090377808
gaussian,1,3,5,9215,1.3363703310590427,0.7885738546197292,0.5757025507573398,0.689390626721472,0.7743600184315252,0.007088884440496116,0.009571489855190629,-4174.885295795948,-4174.885295795948,False,8500.089650414784,9.78209924697876
gaussian,1,3,6,9238,1.2307458414032282,0.7529231681084041,0.4927476897359134,0.6913666700967576,0.7194750030667842,0.008447090705269973,0.013391648164457703,-4039.3123892692975,-4039.3123892692975,False,8228.943837361483,9.96248745918274
gaussian,1,3,7,9261,0.9316154930549605,0.6071442430078487,0.6212289633203557,0.6544209223215162,0.7979648527720243,0.005303019306896958,0.06860393064193582,-3642.2975700549605,-3642.2975700549605,False,7434.914198932809,9.894521951675415
gaussian,1,3,8,9284,0.8784881587093142,0.521979128898682,0.708597206882673,0.6581015603608305,0.8495551253091383,0.005800589756964824,0.05738871613256458,-3770.1509669839274,-3770.1509669839274,False,7690.620992790742,9.7202308177948
gaussian,1,3,9,9307,1.127382248168965,0.7547518490114687,0.5673942355044678,0.6319712649395701,0.7513297344201975,0.007813225987765196,0.1037882301992914,-3100.0593494830573,-3100.0593494830573,False,6350.437757789003,9.64780068397522
gaussian,2,3,0,9100,0.5682446873230861,0.3074150120004327,0.36899246020611326,0.446428170961239,0.5915630453534932,0.004544462865813695,0.024122491683692404,1110.7466291615187,1110.7466291615187,False,-2001.0253053828023,11.00193452835083
gaussian,2,3,1,9123,0.5344937009338042,0.30968572366474734,0.3548768877883579,0.4309730965739362,0.5804332510485403,0.0048474608040595625,0.031502896643313294,1573.4734497247966,1573.4734497247966,False,-2926.478946509358,10.818686246871948
gaussian,2,3,2,9146,0.5058521919735708,0.25422077911548807,0.3430112604494639,0.4724856901903922,0.5746118928134679,0.0019618427584059627,0.009687442309464167,480.91097146091414,480.91097146091414,False,-741.353989981593,10.878178834915161
gaussian,2,3,3,9169,0.4580265421811102,0.238159075666291,0.2833319260259491,0.41425639173955114,0.5217967079647414,0.002309729487692688,0.04073280575295435,2192.6204047431866,2192.6204047431866,False,-4164.7728565461375,11.085326194763184
gaussian,2,3,4,9192,0.5955572675599713,0.3158963712360578,0.2831269871012339,0.4624008738056298,0.5684053257404085,0.0019703195449085,0.01403255345975718,649.8217087820274,649.8217087820274,False,-1079.1754646238196,10.877676725387573
gaussian,2,3,5,9215,0.9388723213498156,0.5772074001130365,0.3526283992051706,0.49003476734683415,0.5815026987781172,0.00319057769196644,0.00036759618149695417,104.76771798241029,104.76771798241029,False,10.932516975414671,11.063390731811523
gaussian,2,3,6,9238,0.6881344045216079,0.48191947629506154,0.3371326672510095,0.43044132170724175,0.5585782996259376,0.005134061519782587,0.0303927882666416,1623.8610702020476,1623.8610702020476,False,-3027.25418746386,10.939518451690674
gaussian,2,3,7,9261,0.6960023881203167,0.4314326875375104,0.2611081411846368,0.4268074466930873,0.5300609944864014,0.0023313503982384785,0.035478600923630865,1705.5930012063989,1705.5930012063989,False,-3190.7180494725626,10.841742038726807
gaussian,2,3,8,9284,0.5162081358718287,0.3061832048458826,0.4505706844000107,0.44654322693731135,0.6437551389370425,0.002505458480942976,0.021517296340655023,963.3834421364684,963.3834421364684,False,-1706.2989313327016,10.830214262008667
gaussian,2,3,9,9307,0.6338153596295066,0.3782575383485542,0.25686690342109625,0.38203047961962316,0.47894035027066656,0.00473970592725062,0.057566224020844325,3184.776676966727,3184.776676966727,False,-6149.085400993218,11.963402509689331
gaussian,3,3,0,9100,0.028129173967659564,0.028365750746833562,0.010561172653522076,0.03463658012159809,0.31896457419603097,0.0017022530377772739,0.0004983516964832679,18596.42501262294,18596.42501262294,False,-36907.2438134824,11.673509359359741
gaussian,3,3,1,9123,0.028951516453420634,0.02971127708314047,0.01815368802447898,0.03517296803870022,0.3135782579320073,0.0019121482838877035,0.0004151657402630682,18712.85576305037,18712.85576305037,False,-37140.105314337256,10.251363277435303
gaussian,3,3,2,9146,0.02697595834729579,0.022809146995893374,0.008025886020649102,0.03294830920621115,0.3148952374549105,0.0007592185836214484,0.0010945121646701583,18591.45485879427,18591.45485879427,False,-36897.30350582505,10.194119215011597
gaussian,3,3,3,9169,0.027888250250583023,0.034592974613152375,0.016105827126891077,0.03336605566867131,0.2991012615329362,0.0008210018639825483,0.0005935664713201394,18855.97210766808,18855.97210766808,False,-37426.33800357267,9.852682113647461
gaussian,3,3,4,9192,0.028546221169344993,0.02618076546157559,0.016458530167714036,0.03472405752055404,0.3104826848652155,0.0015254871472738015,0.0006825411027122641,18702.21023562337,18702.21023562337,False,-37118.81425948325,9.859866857528687
gaussian,3,3,5,9215,0.027417099116819995,0.023270763208125638,0.011164155005082018,0.033389817174460774,0.3161242045392972,0.00040277999883793774,0.0008079845605952762,18636.670302354316,18636.670302354316,False,-36987.734392945145,10.024893045425415
gaussian,3,3,6,9238,0.02984781792687528,0.02886501524894458,0.013225305939895533,0.03640217557594632,0.31234929002293427,0.0023745263742403285,0.00027788822274898983,18619.111656080408,18619.111656080408,False,-36952.61710039733,9.833778619766235
gaussian,3,3,7,9261,0.029401975964742855,0.030609519249568413,0.016078693691923874,0.035414101205506324,0.3122440819924045,0.0007180807479165317,0.00034564697730743443,18658.00522295459,18658.00522295459,False,-37030.404234145695,10.049466133117676
gaussian,3,3,8,9284,0.02720628861115555,0.033146966411891333,0.009698846578629234,0.03295081066499218,0.31572823741324946,0.00033065282732288307,0.0007892860092195142,18670.10141953601,18670.10141953601,False,-37054.596627308536,10.019450426101685
gaussian,3,3,9,9307,0.028565049821104433,0.03715043019392632,0.01656377195519089,0.034307024196940435,0.3072281831393192,0.0015837357985946422,0.00016230355624247128,18625.951343403758,18625.951343403758,False,-36966.29647504403,9.91157054901123
gaussian,4,3,0,9100,0.21566256063016573,0.2331065667070192,0.011307879156703888,0.03972629325683908,0.3149625778356801,0.0012642184370111424,0.12125742119728189,18421.166902812132,18421.166902812132,False,-36496.59997033163,10.614075183868408
gaussian,4,3,1,9123,0.1756051170549405,0.13031936406336425,0.01951675939298165,0.03843294459374886,0.30928934522922674,0.0016645634545388057,0.12167507581224157,18530.346719787736,18530.346719787736,False,-36714.959604282834,10.702682256698608
gaussian,4,3,2,9146,0.13958043514469215,0.1089592216526997,0.009395242663379206,0.0384198855501379,0.30908887187519657,0.00039450164286613295,0.12027834419763522,18431.044370056552,18431.044370056552,False,-36516.354904820466,10.565774917602539
gaussian,4,3,3,9169,0.24983370689212833,0.194649170998163,0.0172567220165579,0.03765714689530082,0.2977629945086248,0.0004766446678930913,0.12180079133499966,18650.10841636236,18650.10841636236,False,-36954.48299743208,10.572815179824829
gaussian,4,3,4,9192,0.33686288878007514,0.22303809416804607,0.017940482755480682,0.03807846300430276,0.3056339753596709,0.0010835983520238414,0.12165259296629166,18503.845277560547,18503.845277560547,False,-36661.95671982846,10.975237131118774
gaussian,4,3,5,9215,0.538221079762175,0.2686662883464672,0.013697543662826914,0.03867770393493051,0.3098051725299043,0.0006766199682076699,0.12215512953970564,18414.935597761276,18414.935597761276,False,-36484.13736022991,10.721288204193115
gaussian,4,3,6,9238,0.5160233388632466,0.25894913839303635,0.013687813115297917,0.038431607495966746,0.3068067313088969,0.002131131377644837,0.12186694259002129,18424.085037891793,18424.085037891793,False,-36502.43624049095,10.801961898803711
gaussian,4,3,7,9261,0.3546538890493085,0.3016447409532882,0.017068736245000746,0.039039486858991945,0.3074977384711215,0.0010988362944345438,0.12065937139065674,18506.13961494859,18506.13961494859,False,-36666.545394604545,10.92743182182312
gaussian,4,3,8,9284,0.2990619935470528,0.2525806028961204,0.012292832100587936,0.036648630268780624,0.3087421328737453,6.0474370952692965e-05,0.12148055238220634,18485.23022335246,18485.23022335246,False,-36624.72661141228,10.6875741481781
gaussian,4,3,9,9307,0.15624257462838323,0.15425520834677967,0.016110000036632433,0.03931678715935769,0.3027796677850102,0.0025779311187198585,0.12125004900341718,18446.25828389697,18446.25828389697,False,-36546.7827325013,10.766130685806274
gaussian,5,3,0,9100,0.5188446726871792,0.2966988555327827,0.010817188438235448,0.04071549302767883,0.31293233168946655,0.0005007332998082587,0.1935034413171049,18181.51021452906,18181.51021452906,False,-35962.16960553042,11.585623025894165
gaussian,5,3,1,9123,0.47106965608982965,0.3048781837546025,0.019596551008134698,0.04003706652363673,0.3038204555999016,0.0013828247652253325,0.19417774797265652,18321.589638362453,18321.589638362453,False,-36242.3284531972,11.429296016693115
gaussian,5,3,2,9146,0.38183980950130625,0.266634785913669,0.009681783324370028,0.04185968802147102,0.30734571724968013,0.0011552999712564622,0.19337392748242155,18233.825450633365,18233.825450633365,False,-36066.800077739026,11.433537244796753
gaussian,5,3,3,9169,0.4880943724114773,0.35235253251257903,0.01908434389602107,0.04155518339820249,0.29352137106378023,0.0005766412331097064,0.1937456619906497,18442.2192617342,18442.2192617342,False,-36483.587699940705,11.957648515701294
gaussian,5,3,4,9192,0.4111549812210137,0.3126592372883258,0.01904787790412085,0.0410862124836363,0.3032009077460969,0.0014774004895054104,0.19362093064384372,18328.84845837193,18328.84845837193,False,-36256.846093216154,11.432819604873657
gaussian,5,3,5,9215,0.5519299764828515,0.36528331980182305,0.013741343058829533,0.04050388623118046,0.30573910432293633,0.0003314132661539678,0.19444429300157323,18226.294629694105,18226.294629694105,False,-36051.738435860505,11.410883665084839
gaussian,5,3,6,9238,0.570953248390539,0.3033056437689294,0.01350893433114481,0.04303262326731122,0.30894037777296246,0.001989808665984657,0.19369240681598576,18194.154742446095,18194.154742446095,False,-35987.45866136449,11.497896194458008
gaussian,5,3,7,9261,0.5940519349522162,0.3383497429471399,0.019254851258856752,0.04180842169267953,0.305037754530876,0.0006529103460027141,0.19340471468558795,18301.424221743666,18301.424221743666,False,-36201.99761995963,11.649424314498901
gaussian,5,3,8,9284,0.556822688125104,0.3878510380385251,0.012990071388732035,0.04224336690503027,0.3054197770093398,0.0005278785770691618,0.19398722402460605,18288.31982156593,18288.31982156593,False,-36175.78881960416,12.358737230300903
gaussian,5,3,9,9307,0.21475399315902813,0.18825193749801417,0.0175370903526981,0.03868418674766676,0.30074549991461413,0.002404040913616399,0.19308414403392382,18265.874969994118,18265.874969994118,False,-36130.89911646054,13.066216707229614
gaussian,6,3,0,9100,0.4430274770502447,0.3034810354896065,0.010919259535334644,0.04312230594856941,0.3080639080162509,0.0005581807119137789,0.24254827105359378,18031.135630293807,18031.135630293807,False,-35611.31408411895,12.469669342041016
gaussian,6,3,1,9123,0.34457805367291716,0.3384978411066938,0.01777742045033411,0.04431267717628607,0.30218033746159195,0.0021005694904652488,0.24219293487173843,18125.612616805865,18125.612616805865,False,-35800.26805714307,12.64646577835083
gaussian,6,3,2,9146,0.5713275411451783,0.3803542333149405,0.011874592499556531,0.04365129696707637,0.29997678074583545,0.0006071754735399831,0.2415637070572917,17995.7938234911,17995.7938234911,False,-35540.63047051354,12.318576335906982
gaussian,6,3,3,9169,0.52414003695872,0.3886259440390195,0.020691834250138062,0.044660314756401316,0.2902168994661396,0.0009466285491070367,0.243252031045886,18236.716911608448,18236.716911608448,False,-36022.47664674823,12.54227089881897
gaussian,6,3,4,9192,0.4146147039709426,0.28189817602822537,0.01931145405492945,0.043395752522675746,0.29984127557948465,0.0010933110748490044,0.24283232984544018,18059.78709566757,18059.78709566757,False,-35668.617014866475,12.30923080444336
gaussian,6,3,5,9215,0.5722864580679196,0.3382346159464447,0.013503753619388194,0.04537153661319548,0.30554481539204154,8.042212811138323e-05,0.24302994542330458,17989.275055093844,17989.275055093844,False,-35527.592933719025,12.335256576538086
gaussian,6,3,6,9238,0.3958532063482523,0.3028015290677317,0.014009167703432674,0.04683793155176947,0.30109380293224347,0.002001818846027193,0.24240442187723632,18020.24296133691,18020.24296133691,False,-35589.52874620516,12.581844806671143
gaussian,6,3,7,9261,0.5952358094414619,0.3232255481544438,0.018579197851058833,0.044351475147539475,0.30308056172971676,0.000627438977435872,0.24170344640043256,18103.596323068883,18103.596323068883,False,-35756.2354696691,12.431776523590088
gaussian,6,3,8,9284,0.37091072459423186,0.27740368779723945,0.014263308442578398,0.04278213554852749,0.30159558524503804,6.66469992071722e-05,0.24251664866904343,18109.900621228902,18109.900621228902,False,-35768.84406598914,12.439311504364014
gaussian,6,3,9,9307,0.5636920012530182,0.3728783036840345,0.01930001436533968,0.04297224733208663,0.2970852136445003,0.0015411776768941149,0.24245471474568725,18058.38290298591,18058.38290298591,False,-35665.80862950316,12.919979572296143
